,Name,Average(joule),Standart deviation(%),Standart deviation(J),Min,Max,Average(alljoule),Time(s),Joule/sec,Run count
101,cs-4.problem4,226.4531537139662,10.744052511762064,24.330245749569794,189.67939536741198,254.2964600651996,2192.0267619047613,11.959619047619046,18.934813292322143,21
102,cs-5.problem4,242.22064069879235,10.629403272307894,25.74660870864258,201.68053594249184,284.2611193969032,2389.1322142857143,12.998571428571427,18.634404713611897,21
103,cs-6.problem4,223.52231669792002,11.340392823380634,25.348308761465052,187.11901277955258,255.0728320346323,2250.517947368421,12.224157894736843,18.285293647438763,19
104,cs-8.problem4,216.90291509061075,12.239162027618917,26.547099220568533,181.505449066214,251.601866141732,2170.119261904762,11.828666666666667,18.3370553252503,21
105,cs-1.problem5,27.49093263037733,10.102378173717955,2.7772379778027467,22.19895149163232,30.43729816326529,294.80011904761903,1.6265170068027213,16.90171852824142,21
106,cs-2.problem5,25.953951565960697,12.19773613629148,3.1657945289567766,20.752953815728265,30.650990938166267,299.20798639455785,1.6632653061224492,15.604216278921154,21
107,cs-3.problem5,72.9622446847973,7.840426776557397,5.720551369044173,64.74458708959381,80.3171352380953,673.0863833333333,3.626716666666666,20.117988635670642,20
108,cs-4.problem5,23.89238212914499,12.67748579555685,3.02895335064252,19.441203690171726,27.532711445141445,275.718698051948,1.5278376623376622,15.63803715414931,22
109,cs-5.problem5,26.73028659034001,11.676530649090267,3.1211701063107173,20.984907822561414,31.447152753521966,291.1208299319728,1.609414965986394,16.608697666706043,21
110,cs-6.problem5,20.068589212486142,9.217232962881312,1.849768620078516,16.905531720675473,22.881302473716772,218.02757482993198,1.1992108843537415,16.734829106643048,21
111,cs-1.problem6,208.8444801452659,11.196415226308561,23.383095174289508,171.86787729549252,240.6954536796537,2108.853404761904,11.562380952380952,18.062411280633352,21
112,cs-3.problem6,29.588781853850406,20.145246838069504,5.960733140836082,15.20888711681854,36.897540807914254,583.1784761904762,3.3661666666666665,8.790052538649425,21
113,yarv-1.problem0,2440.5186180811456,6.46777232648565,157.84718780298235,2170.37324035874,2629.8418907905498,18689.219785714282,98.87309523809525,24.68334395928598,21
114,yarv-2.problem0,2488.5473163103693,5.786934029480384,144.0105914872856,2238.5521390134563,2666.3692502037547,18760.624675000003,98.82950000000001,25.18020749179515,20
115,yarv-3.problem0,2650.0298863786998,6.484695679091793,171.8463735366407,2397.622077578485,2868.022120779222,20138.051638888886,105.73333333333333,25.063334360454284,18
116,yarv-4.problem0,2234.1170796710635,6.3468112113735184,141.79519328777369,2021.4667212317627,2382.197579054609,16776.616261904765,88.48333333333333,25.24901578079936,21
117,yarv-1.problem1,41678.603467697096,8.867290203860284,3695.762722396877,36185.30869198824,45649.80105671097,329198.87776190473,1749.686714285714,23.820609213868224,21
118,yarv-2.problem1,44875.47098325849,10.242263435574293,4596.2639560600355,38769.03702062805,50620.03495056027,353516.235,1879.4205,23.877291422147675,16
119,yarv-2.problem2,3160.672961689519,9.341896778320676,295.26680558132585,2739.293353811665,3575.4024862543074,25367.70861363637,134.74886363636367,23.456026836849496,22
120,yarv-3.problem2,1713.3385486627958,9.772448184059158,167.43512188558293,1411.2335656401947,1887.0109354978365,13406.791375,70.8282,24.19006199032018,20
121,yarv-4.problem2,2391.28727856336,8.804904986132627,210.55057282298046,2034.7109684569489,2634.125054174059,18528.667452380952,97.72780952380953,24.468851703677736,21
122,yarv-5.problem2,2495.040836996116,8.620055335322617,215.07390078796178,2106.2215370843974,2731.558389875665,19089.75364285714,100.97952380952381,24.70838386703501,21
123,yarv-6.problem2,1945.144718396178,8.312825260209502,161.69648149846847,1648.4885592497806,2136.8426358792126,14867.246309523809,78.63657142857143,24.735879032607958,21
124,yarv-1.problem3,33262.404905734424,9.84104085590235,3273.366856428992,27795.263095055365,37124.96699378338,256773.02015909087,1356.2503636363638,24.525268930842255,22
125,yarv-2.problem3,15263.73195936437,0.913032965128322,139.36290449782382,15041.623763877391,15466.783875594208,41529.464250000005,159.3805,95.76913084953534,22
126,yarv-3.problem3,23042.06789631406,10.065719540277936,2319.3499307233933,19609.818627802444,25593.110110024776,175968.09795454543,927.9207272727273,24.831935766794995,22
127,yarv-6.problem3,12793.064637994383,0.9922604774966988,126.94052426342438,12542.397277540571,13040.346757328967,28979.403568181817,98.21813636363636,130.25155141032388,22
128,yarv-7.problem3,13054.539133273003,0.5129153825010424,66.9587393291755,12877.43567322832,13137.944979740532,29307.697261904766,98.42685714285714,132.63188028370743,21
129,yarv-2.problem4,8007.9649756844765,8.984715899912912,719.4929024297803,6877.753386995501,8774.63807339452,59787.981214285726,313.552380952381,25.539480680584088,21
130,yarv-2.problem5,115.97854490356693,7.4457114645500315,8.635427814303188,102.41063299232735,127.75866709956725,958.8742976190475,5.1302619047619045,22.60674933494443,21
131,yarv-3.problem5,58.97389827904601,3.747229689791942,2.2098874255401113,54.79767569218241,62.25700688277086,452.5712874999999,2.3904,24.671142185009206,20
132,yarv-1.problem6,5377.692250934118,10.559542184438858,567.8596817866877,4495.398413004465,5954.4443506493335,42230.62054761905,224.22628571428572,23.983326637210133,21
133,yarv-4.problem6,4285.377928476102,10.057243001386365,430.9908717946188,3767.778987212282,4938.059583481345,35282.89305,187.27105,22.883290975706615,20
134,yarv-5.problem6,3918.4668045342582,2.3325319117656984,91.39948866770722,3786.0737971428603,4100.681981450951,13489.53047368421,58.30821052631579,67.20265926812772,19
135,c-flags-1.problem0,426.64655778414885,8.803035410478904,37.55784755932796,361.4274524207011,480.41990852575464,3410.102452380953,18.151809523809522,23.504354054868273,21
136,c-flags-5.problem0,324.1455288538643,2.8328880548520856,9.182679967238242,310.37734642857157,346.75997705627685,1250.6252023809523,5.635119047619047,57.522392360250564,21
137,c-noflags-1.problem0,508.0606288706109,9.492483639310837,48.2275720733225,433.45504305200257,560.7324706601465,4152.771523809523,22.17695238095238,22.909398015706632,21
138,c-noflags-5.problem0,367.9770383752049,2.5296223322964075,9.308429340462105,353.89692369991513,385.9285319059614,1371.227130952381,6.077809523809525,60.54435186454473,21
139,c-flags-1.problem1,863.1958819766486,11.361599440083065,98.07285849347898,732.9639983305512,980.2187565298517,7515.720340909091,40.366136363636365,21.384159093171334,22
140,c-flags-2.problem1,539.0074631278129,2.6018384475281886,14.024103410705761,506.4693899755503,568.0234283387623,2314.8410454545456,10.773545454545454,50.03064825798836,22
141,c-flags-3.problem1,631.3360842604192,10.810101973962654,68.24807450697409,545.9276070287542,724.2650843694498,5675.202023809524,30.545476190476187,20.668726207557512,21
142,c-flags-4.problem1,252.09806981792696,11.751471104023498,29.62523182845467,205.4566196943973,292.5899225746265,2420.058642857143,13.192142857142859,19.10971345200594,21
143,c-flags-5.problem1,195.46087482596414,2.7302582356207505,5.336586632352253,186.7137730099502,205.3146249339674,605.1137222222223,2.4922380952380956,78.4278497305013,21
144,c-noflags-1.problem1,1881.2214143167764,10.63118804873739,199.99618616913367,1625.1090133555929,2122.4785199999974,16200.241595238094,86.71033333333334,21.695469755432182,21
145,c-noflags-2.problem1,533.5296404461316,3.448564578326819,18.39911419529973,496.8198255908725,573.3287502099076,2302.912636363636,10.731045454545454,49.71832825665082,22
146,c-noflags-3.problem1,643.3366709958684,10.797662985155045,69.46532559404957,552.9285314091674,726.9140512367493,5771.0164545454545,31.11309090909091,20.677362878398313,22
147,c-noflags-4.problem1,240.09294811923624,11.190193991005243,26.866866653266108,199.2522504051861,269.8573694158076,2419.832875,13.172749999999999,18.226486353968326,20
148,c-noflags-5.problem1,1374.4569300524734,10.808482432546256,148.55793582763616,1177.17528881469,1562.3678836589706,11994.796547619047,64.30785714285715,21.3730792957255,21
149,c-flags-1.problem2,86.14971451183172,9.701389199908224,8.35771909940261,73.5272909238249,99.3263019559902,815.8549761904762,4.419285714285714,19.49403593285347,21
150,c-flags-2.problem2,40.128976362981355,2.5989145169474996,1.0429177921999533,37.013315186450285,42.489394957405864,290.8064206349206,1.5178650793650792,26.437775602405484,21
151,c-flags-4.problem2,69.07259445977914,9.692368641013546,6.694770484954094,58.68612687813021,80.6702224689165,683.3820499999999,3.731524999999999,18.510553851248257,20
152,c-flags-5.problem2,39.881361221458434,11.497325899290765,4.585290072704444,32.78062220447284,45.302105314960606,412.79270454545457,2.2622045454545447,17.629423166703553,22
153,c-flags-6.problem2,45.10193674721362,4.782311206553888,2.1569149754348427,41.41083812803887,48.61971601731603,356.1598680555556,1.8804722222222223,23.984367444638465,18
154,c-flags-7.problem2,102.9239839701898,11.269717666300426,11.599242404348699,82.4315435848252,128.83950556471547,577.8030625,2.8816931818181817,35.71649633610568,22
155,c-noflags-1.problem2,143.0863480482915,8.551191655279789,12.235587854150099,122.8318610210696,158.5662474226802,1250.9962727272725,6.722204545454545,21.285628409662777,22
156,c-noflags-2.problem2,143.17166412076648,9.260855616189847,13.258921097520467,125.83108263772955,161.60022438162562,1311.8564000000001,7.0798749999999995,20.222343490635993,20
157,c-noflags-4.problem2,150.91473990418928,8.794864622531543,13.272747070019037,132.5971971440751,168.60327821428572,1338.7820357142857,7.193071428571428,20.98057017823352,21
158,c-noflags-5.problem2,145.1173407943777,7.646759384003064,11.096773875009784,128.39780676126878,159.65968499999994,1266.7482261904763,6.792357142857141,21.364798367085783,21
159,c-noflags-6.problem2,51.091139609723456,9.174389561923254,4.687300179422106,43.84648718166382,56.37683156586578,476.9034194444444,2.6043833333333333,19.617365445328755,18
160,c-noflags-7.problem2,142.115355435778,10.015138338879092,14.233049447682896,120.7203717488788,160.4357543290044,1294.9666071428571,7.015904761904762,20.25616941202532,21
161,c-flags-1.problem3,94.82285969765094,2.2609976225650628,2.1439426034120928,90.07684302841918,97.35150254668936,403.2212380952381,1.86727380952381,50.78144362868377,21
162,c-flags-2.problem3,426.695469314085,12.264492526467059,52.3320339447995,342.54642237061785,490.4802291296627,4225.504224999999,22.951800000000002,18.59093706437338,20
163,c-flags-3.problem3,149.77158819711275,1.854466630377823,2.777464124902346,142.64671829632752,156.11559015397077,686.3620416666666,3.265083333333334,45.87067860354132,21
164,c-flags-6.problem3,33.68758985828694,1.8993902501344806,0.6398587972735943,32.13081369972125,34.72927487562191,111.47163888888889,0.4720580808080808,71.36323098339867,22
165,c-noflags-1.problem3,228.0056553426958,1.97482114416545,4.502703891600557,219.05570865800868,236.46632171156915,808.843625,3.5269,64.6476098961399,20
166,c-noflags-2.problem3,1019.2555490713906,11.79416853025043,120.21271721140917,858.1798722044739,1159.7440992857146,9110.639404761905,49.24014285714285,20.69968708312827,21
167,c-noflags-3.problem3,341.6229387997729,1.1487570291177633,3.924417522541066,335.31609147424547,347.92084026028516,1382.2734473684209,6.306684210526316,54.16839140757663,19
168,c-noflags-6.problem3,88.33003204577115,11.524471649630676,10.179569501224586,74.90989217252387,100.39772321428568,861.6116547619046,4.68247619047619,18.863957541402538,21
169,c-flags-1.problem4,104.64198100972901,12.710647906219855,13.300673768240097,87.3175728900256,123.41639571428571,1046.9651785714286,5.706047619047619,18.338785091876698,21
170,c-flags-2.problem4,95.95767139448027,10.748322189310699,10.313839686838767,80.92246243739565,113.41646136767315,982.0597976190477,5.366309523809524,17.881501424532118,21
171,c-flags-3.problem4,95.40285743197917,10.02734554898885,9.566374178313742,80.017157617504,106.44745781527534,967.516,5.28054761904762,18.066849182052387,21
172,c-flags-4.problem4,78.60807843353888,10.758222839833511,8.456832247991219,65.53131269968046,90.54524632034634,783.1992499999999,4.2775952380952385,18.376698602400285,21
173,c-flags-5.problem4,87.64156398361003,9.606640762418515,8.419410210470584,73.59813043478256,98.17445249999996,874.9934431818183,4.777659090909091,18.344038851657295,22
174,c-flags-6.problem4,96.01096896196157,10.147497182875936,9.74271037066694,80.52253005008346,107.25266791044771,965.6539642857142,5.292285714285715,18.141682846561867,21
175,c-noflags-1.problem4,298.2689452816136,11.716019540069599,34.94524791115335,251.48919568690116,346.7478402061854,2793.9410749999997,15.081225,19.777501183200542,20
176,c-noflags-2.problem4,291.66667551923814,10.376487427195,30.264755914571385,251.4272199499167,333.4959107142859,2723.673952380952,14.799238095238096,19.70822238565692,21
